id,year,component,bug_class,affected_function,trigger,poc,fix_commit,fixed_in,alloc_arena,verdict,evidence,source,notes,introduced_in,shipped_in_release,release_evidence,build_config,repro_sql,repro_test,oracle
CVE-2015-3415,2015,core (vdbe.c comparison opcodes),double-free,sqlite3VdbeExec OP_Eq..OP_Ge,plain-SQL,"CHECK(0&O>O) in a CREATE TABLE, then INSERT",bc8a6b31b69b202cd66e6c4f51beb27cf01d9c11,3.8.9,lookaside,blind,read-the-source,https://nvd.nist.gov/vuln/detail/CVE-2015-3415,"the comparison opcodes restore the saved flags1/flags3 verbatim after applyAffinity, clobbering the MEM_Dyn bit that sqlite3VdbeMemStringify had just changed, which makes the register's buffer be freed on a stale ownership flag; the buffer is pMem->zMalloc from sqlite3VdbeMemStringify -> sqlite3VdbeMemClearAndResize(pMem,32) -> sqlite3VdbeMemGrow -> sqlite3DbMallocRaw(pMem->db,n) at src/vdbemem.c:276, and VDBE registers always carry a non-NULL pMem->db; 32 B fits even the 128-byte LOOKASIDE_SMALL slot, and this all happens at run time (the CREATE parse is long over, lookaside re-enabled), so the free is a freelist push",ca5506bdc482bbfde2fe3dd6a93f079e9801ce60 (2014-09-17),yes,"git blame of src/vdbe.c:1964-1965 @bc8a6b31b69b^ gives ca5506bdc482 (2014-09-17), 'Performance improvement and slight size reduction to the comparison operators in the VDBE'. Its diff is decisive: it replaced the masked restore 'pIn1->flags = (pIn1->flags&~MEM_TypeMask)|(flags1&MEM_TypeMask)' with the verbatim 'pIn1->flags = flags1', which is exactly the clobbering of the MEM_Dyn ownership bit this row describes, and the fix restores the masked semantics. Fix bc8a6b31b6 is 2015-03-31. 9 release tags contain the introducing commit but not the fix, from version-3.8.7 (2014-10-17) through version-3.8.8.3 (2015-02-25); fixed in 3.8.9 (2015-04-08).",default,,,"The comparison opcodes restore the saved flags verbatim after applyAffinity, resetting MEM_Dyn on a register whose buffer sqlite3VdbeMemStringify had just replaced, so the register is freed on a stale ownership flag - a double free of a 32-byte buffer that is a lookaside slot, making it a corrupted freelist rather than a libc abort. No repro recorded: the fix added no test, no test in the tree matches this shape, and the advisory gives only the prose hint already in this row's poc field. That hint was taken seriously and tested - five CREATE TABLE ... CHECK(0&O>O) plus INSERT variants were run under ASAN at bc8a6b31b69b^ and all returned a clean 'CHECK constraint failed' with no sanitizer report - so no SQL is asserted here."
sqlite-d1053a4314b6,2014,core,use-after-free,sqlite3VdbeMemGrow,plain-SQL,,d1053a4314b6da60d30ef622dd39c3fd5cf685ea,3.8.4,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/d1053a4314b6da60d30ef622dd39c3fd5cf685ea,"pMem->zMalloc = sqlite3DbMallocRaw(pMem->db, n) at src/vdbemem.c:276 with n forced to >= 32; typical Mem string/blob growth is far below lookaside sz 1200 and VDBE execution runs with lookaside enabled. On the OOM path the old zMalloc had already been released with sqlite3DbFree (a freelist push for an in-range slot) and VdbeMemRelease ran, but pMem->z was left pointing at the recycled slot; the fix adds pMem->z=0. No free(), no revocation event: blind. Note a lookaside slot is not scrubbed on free in a release build (the 0xaa memset at src/malloc.c:461 is under SQLITE_DEBUG), so the stale bytes can still look like a live buffer.",c91b2fd310e4138b1a36c3f3c418a21a6c2ae895,no,"intro c91b2fd310e4 2014-03-01T18:13:23Z added the VdbeMemRelease(pMem) call on the OOM path of sqlite3VdbeMemGrow without clearing pMem->z; fix d1053a4314b6 2014-03-04T18:06:04Z adds pMem->z=0, three days later. Both are first contained in version-3.8.4 (2014-03-10) and no tag has the intro without the fix; the preceding release 3.8.3.1 (2014-02-11) predates the intro.",default,,,"requires injected OOM inside sqlite3VdbeMemGrow: after the failed sqlite3DbMallocRaw the old zMalloc has already been freelist-pushed but pMem->z still points into it, so the next tenant of that slot aliases live data. No free() reaches the system allocator, so ASAN sees nothing even with the fault injected. The fix added no test."
sqlite-e2c278513d56,2014,query planner,heap-overflow-write,wherePathSolver,plain-SQL,,e2c278513d56f27725b0b9118c19aef2fc77e695,3.8.6,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/e2c278513d56f27725b0b9118c19aef2fc77e695,"pSpace = sqlite3DbMallocRaw(db, nSpace) is carved by pointer bumping into the two WherePath arrays and then aSortCost, which sits at the very end (the fix adds assert(&pSpace[nSpace]==(char*)&aSortCost[nOrderBy])). The memset wrote sizeof(LogEst)*(nOrderBy+1), i.e. two bytes past the carved block. For a typical query nSpace is (sizeof(WherePath)+8*nLoop)*mxChoice*2 + 2*nOrderBy, a few hundred bytes, so the block occupies a 1200 B lookaside slot with slack and the two-byte overrun stays inside that slot. Blind. It would only be caught if nSpace came within 2 bytes of the slot size or exceeded 1200 and went to sqlite3Malloc.",50ae31e6f678b476a8473df2b707c341029ce6cc (2014-08-08),no,"The fix message says plainly 'Fix a buffer overrun in the previous commit', and the previous commit is the parent 50ae31e6f678 (2014-08-08T16:52:28Z), which reworked wherePathSolver's cost tie-breaking and introduced the aSortCost carve-out. Fix e2c278513d is 2014-08-08T17:25:33Z, 33 minutes later. 0 tags contain the parent but not the fix; version-3.8.5 (2014-06-04) precedes both and version-3.8.6 (2014-08-15) carries the fix. Introduced and fixed inside one afternoon, well between releases.",default,,,"memset wrote sizeof(LogEst)*(nOrderBy+1) into a region carved for exactly nOrderBy entries, i.e. two bytes past the end of the pSpace block; the fix trims the memset and adds asserts that the carve exactly fills the allocation. For a typical query pSpace is a few hundred bytes inside a 1200-byte lookaside slot, so the two bytes land in slot slack and nothing is observable; it would only be caught if nSpace came within 2 bytes of the slot size or exceeded 1200 and went to sqlite3Malloc, or with lookaside disabled under ASAN. No repro recorded: the fix added no test."
CVE-2013-7443,2013,"core (query planner, skip-scan)",heap-overflow-write,whereLoopAddBtreeIndex,plain-SQL,single-table SELECT on an 8-column index with a skewed sqlite_stat1 (test/skipscan1.test 4.1),56f8ef0e153ccae7fc8cb9b842d16dc1b2ee3213,3.8.3,lookaside,blind,read-the-source,https://nvd.nist.gov/vuln/detail/CVE-2013-7443,"the skip-scan branch appended to pNew->aLTerm[] without calling whereLoopResize, so it wrote aLTerm[4] past the 4-entry aLTermSpace[]; aLTermSpace is the LAST member of WhereLoop and pNew sits at the tail of the WhereInfo block: pWInfo = sqlite3DbMallocZero(db, nByteWInfo+sizeof(WhereLoop)) at src/where.c:5397, so the 8-byte write is past the whole allocation; measured with a layout-equivalent probe on LP64 at this commit: WhereInfo=912, WhereLoop=96, so a one-table query allocates exactly 1008 B, which is <= the 1200-byte default lookaside slot (SQLITE_DEFAULT_LOOKASIDE 1200,100, src/global.c:220) - the overflow therefore lands in the unused tail of the slot, inside the slab, and is invisible; with 3+ tables in the FROM the request exceeds 1200 and it becomes system heap",cd8629e4bbc8f91e634337d72453b3963f50990e,yes,"Intro cd8629e4bbc8 2013-11-13, which added the skip-scan branch in whereLoopAddBtreeIndex (blame at the fix's parent attributes the condition lines to it). The row's fix_commit 56f8ef0e153c (2013-12-23) is on origin/branch-3.8.2 ONLY and is not an ancestor of master -- the trunk fix is 6c1de308f284 (2013-12-22), which first shipped in version-3.8.3 (2014-02-03), matching the row's fixed_in. Exactly ONE tagged release contains the intro but not the trunk fix: version-3.8.2 (2013-12-06). That is also why a 3.8.2 branch backport exists at all.","default (the skip-scan block at src/where.c:3928 is NOT inside SQLITE_ENABLE_STAT3_OR_STAT4; it needs a skewed sqlite_stat1, which is data, not build configuration)","CREATE TABLE t4(a,b,c,d,e,f,g,h,i); CREATE INDEX t4all ON t4(a,b,c,d,e,f,g,h); INSERT INTO t4 VALUES(1,2,3,4,5,6,7,8,9); ANALYZE; DELETE FROM sqlite_stat1; INSERT INTO sqlite_stat1 VALUES('t4','t4all','655360 163840 40960 10240 2560 640 160 40 10'); ANALYZE sqlite_master; SELECT i FROM t4 WHERE a=1; SELECT i FROM t4 WHERE b=2; SELECT i FROM t4 WHERE c=3; SELECT i FROM t4 WHERE d=4; SELECT i FROM t4 WHERE e=5; SELECT i FROM t4 WHERE f=6; SELECT i FROM t4 WHERE g=7; SELECT i FROM t4 WHERE h=8;",test/skipscan1.test skipscan1-4.1,"Upstream test expects {9 9 9 9 9 9 9 9}. The skip-scan branch appends aLTerm[4] past the 4-entry aLTermSpace[] without calling whereLoopResize; aLTermSpace is the last member of WhereLoop and pNew sits at the tail of the WhereInfo block, so the 8-byte write goes past the whole allocation. Per the row's measured layout, a ONE-table query allocates 1008 B, inside the 1200-byte lookaside slot, so the write lands in the unused tail of the slot and is invisible; with 3+ tables in the FROM the request exceeds 1200 B and it becomes a real ASAN heap-buffer-overflow WRITE on the system heap."
sqlite-c367d4c05207,2013,analyze,heap-oob-read,loadStatTbl,corrupt-db-file+requires-build:SQLITE_ENABLE_STAT4,,c367d4c05207333872408cf822eafc45ab281ee7,3.8.1,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/c367d4c05207333872408cf822eafc45ab281ee7,"sqlite3VdbeRecordCompare could read up to two varints past the end of pSample->p on a corrupt stat4 sample; the fix allocates two extra 0x00 bytes. pSample->p is sqlite3DbMallocZero(db, pSample->n). Checked the tree AT the buggy commit (git show c367d4c05207^:src/analyze.c): loadStat4 there is NOT wrapped in DisableLookaside - that wrapper does not exist in the 2013 file - so a small sample record sat in a 1200 B lookaside slot and the two-varint overread stayed inside it. Blind at the time. The MODERN tree does wrap loadStat4 (src/analyze.c:1994/1996), which would make the same bug caught today: a case where the arena verdict changed over time.",f52bb8d3857ebd8359d22a4d4a802f681d4c55c4,no,"Intro f52bb8d3857e 2013-08-03, which wrote 'pSample->p = sqlite3DbMallocZero(db, pSample->n);' (blame at c367d4c05207^ attributes that line and its neighbours to it). Fix c367d4c05207 2013-08-16, thirteen days later. Zero tagged releases contain the intro but not the fix: the previous release was version-3.7.17 (2013-05-20), before the intro, and the next was version-3.8.0 (2013-08-26), after the fix.",SQLITE_ENABLE_STAT4 (loadStatTbl/loadStat4 sit inside '#if defined(SQLITE_ENABLE_STAT4)' ... '#endif /* SQLITE_ENABLE_STAT4 */' at src/analyze.c:1270-1458 in the buggy tree; test/analyze9.test is gated on 'ifcapable !stat4'),"CREATE TABLE t1(a, b); CREATE INDEX i1 ON t1(a, b); INSERT INTO t1 VALUES(1, 1); INSERT INTO t1 VALUES(2, 2); INSERT INTO t1 VALUES(3, 3); INSERT INTO t1 VALUES(4, 4); INSERT INTO t1 VALUES(5, 5); ANALYZE; UPDATE sqlite_stat4 SET sample = X'' WHERE rowid = 1; ANALYZE sqlite_master; UPDATE sqlite_stat4 SET sample = X'FFFF'; ANALYZE sqlite_master; SELECT * FROM t1 WHERE a = 1;",test/analyze9.test 7.2,"Upstream test expects {1 1}. sqlite3VdbeRecordCompare reads up to two varints past pSample->p on a corrupt stat4 sample; the fix allocates two extra 0x00 bytes. UPSTREAM CORROBORATION of the arena effect: analyze9.test section 7 is preceded by 'sqlite3_db_config_lookaside db 0 0 0' -- upstream had to switch lookaside off for their own test, exactly as in test/printf.test 18.1. With lookaside on the small sample sits in a 1200-byte slot and the over-read stays inside it: expect a silently wrong query plan or a false OOM report rather than a fault."
sqlite-25fe97ae8894,2013,VDBE,double-free,sqlite3VdbeClearObject,plain-SQL+build-option:SQLITE_ENABLE_TREE_EXPLAIN,,25fe97ae8894b2c78755a03290fb8049b1164252,3.7.16,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/25fe97ae8894b2c78755a03290fb8049b1164252,"Allocator mismatch: p->zExplain is built with sqlite3DbMalloc (connection allocator) but was released with sqlite3_free(). If the buffer sits in a lookaside slot, sqlite3_free is handed an interior pointer into the connection slab, which the system allocator never owned. CHERI sees nothing: the slab capability is still valid and in bounds, so neither bounds nor revocation fires. Only under SQLITE_ENABLE_TREE_EXPLAIN.",7f5febc7290dcd5080073590c5f15857768ac336,yes,"intro 7f5febc7290d (2012-12-05) changed sqlite3DbFree(db, p->zExplain) to sqlite3_free(p->zExplain) in sqlite3VdbeClearObject while the buffer is still built with sqlite3DbMalloc - the diff is a one-line allocator swap - and this fix changes it straight back. Intro first released in version-3.7.15, fix 25fe97ae8894 (2013-01-23) first in version-3.7.16. Exactly 3 tags carry it: version-3.7.15, version-3.7.15.1 and version-3.7.15.2, and only when built with SQLITE_ENABLE_TREE_EXPLAIN.",SQLITE_ENABLE_TREE_EXPLAIN,,,"sqlite3_free() is handed an interior pointer into the connection's lookaside slab, which the system allocator never returned: glibc aborts with 'free(): invalid pointer' when zExplain landed in a slot, and performs a genuine double free when the buffer exceeded the 1200-byte slot and so came from sqlite3Malloc. The fix added no test and no SQLITE_ENABLE_TREE_EXPLAIN build was made here, so not measured."
sqlite-2c036cff3d2f,2013,core,uninitialized-read,sqlite3ExprListDup,plain-SQL,,2c036cff3d2fa5e993448ef1aeaf9e1eab388749,3.8.0,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/2c036cff3d2fa5e993448ef1aeaf9e1eab388749,"pItem->bSpanIsTab was never copied, so the field was read with whatever bytes the allocator handed back. pItem is an element of pNew->a = sqlite3DbMallocRaw(db, i*sizeof(p->a[0])) - RAW, not zeroed - in sqlite3ExprListDup (src/expr.c:1831 in 3.53.4). ExprList duplication happens during SELECT/DML parsing with lookaside enabled and the array is a few tens of bytes per item, so it fits a lookaside slot. A freed lookaside slot is not scrubbed in a release build (the 0xaa memset at src/malloc.c:461 is under SQLITE_DEBUG), so the stale byte is whatever the previous tenant left there. batch-id=fossil:19ab4811d542ba78",0dde4739f32df29f390f961e7b63d60a1594f807 (2012-12-19),yes,"'git log -G bSpanIsTab' gives 0dde4739f3 (2012-12-19) as the commit that added the ExprList_item.bSpanIsTab flag (documenting how zSpan is overloaded), while sqlite3ExprListDup was never updated to copy it. Fix 2c036cff3d is 2013-06-26; despite its message wondering whether it applies to trunk, the commit is an ancestor of master. 4 release tags contain the introducing commit but not the fix: version-3.7.16 (2013-03-18), 3.7.16.1 (2013-03-29), 3.7.16.2 (2013-04-12) and 3.7.17 (2013-05-20). Fixed in 3.8.0 (2013-08-26).",default,,,"sqlite3ExprListDup copies items field by field and omitted bSpanIsTab, so the duplicate's flag is whatever the previous tenant left in the lookaside slot - the array comes from sqlite3DbMallocRaw and is not zeroed, and a freed slot is not scrubbed in release builds. Observable as the valgrind uninitialised-value report that found it, and potentially as mis-expansion of 'TABLE.*' result sets, since bSpanIsTab is what tells that logic how to read zSpan. No repro recorded: the fix added no test."
sqlite-2b9ee77fd69a,2012,VDBE,uninitialized-read,sqlite3VdbeList (EXPLAIN of trigger programs),plain-SQL,,2b9ee77fd69a1cd1456bee195ebbab5dc3a0dbce,3.7.12,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/2b9ee77fd69a1cd1456bee195ebbab5dc3a0dbce,"sqlite3VdbeMemGrow(pSub, nByte, 1) was called with preserve=1 on a Mem that did not yet hold a string or blob, so the preserve path memcpy-ed pMem->n bytes from an uninitialised pMem->z. The Mem payload comes from sqlite3VdbeMemGrow -> sqlite3DbMallocRaw (src/vdbemem.c:276); an EXPLAIN sub-program list is small, so it is a lookaside slot and the copied bytes are the slot previous tenant. The fix passes nSub!=0 instead of 1, and adds assert(preserve==0 || pMem->flags&(MEM_Blob|MEM_Str)).",165921a7427ef9dd52a398c9ef7edcbd2feffae4,yes,"intro 165921a7427e (2009-08-28) wrote sqlite3VdbeMemGrow(pSub, nByte, 1) with a hard-coded preserve=1; blame at the fix's parent attributes that whole P4_SUBPROGRAM block to it. First released in version-3.6.18. Fix 2b9ee77fd69a (2012-03-31) changes the argument to nSub!=0 and is first contained in version-3.7.12. 24 tags, version-3.6.18 through version-3.7.11, carry the bug without the fix.",default; needs !SQLITE_OMIT_EXPLAIN and !SQLITE_OMIT_TRIGGER,,,"on the first P4_SUBPROGRAM operand of an EXPLAIN, when nSub is still 0, the preserve path memcpy's pMem->n bytes out of an uninitialised pMem->z into the new allocation, so the sub-program list starts with slab bytes left by the slot's previous tenant. The assert the fix adds - assert(preserve==0 || pMem->flags&(MEM_Blob|MEM_Str)) - is what fires in a SQLITE_DEBUG build. Not measured: the 2012 tree does not build with the toolchain here (lemon.c K&R declarations are rejected), and the fix added no test."
sqlite-be8c95ef6e9e,2012,query planner,type-confusion,whereClauseInsert / exprAnalyze,plain-SQL,,be8c95ef6e9effd8e60b0ec34a71bc1a6a6f3785,,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/be8c95ef6e9effd8e60b0ec34a71bc1a6a6f3785,"A WhereTerm kept a pExpr still wrapped in TK_AS/TK_COLLATE, so later code dereferenced the node as if it were the underlying operand - a node read as the wrong shape. The fix stores sqlite3ExprSkipCollate(p) and asserts the op. Expr is 72 B from sqlite3ExprAlloc -> sqlite3DbMallocRawNN on a SELECT parse, so both nodes sit in lookaside slots and the confusion is invisible to bounds. Ticket a7b7803e8d1e869.",7a66da1395eefb5368b7f72439cccf25c4531537 (2012-12-07),yes,"The defect belongs to the December 2012 collating-sequence rework that removed Expr.pColl (begun in ae80ddea9f, 2012-12-06) and left WhereTerm.pExpr holding TK_AS/TK_COLLATE wrappers while only exprAnalyze unwrapped them; 7a66da1395 (2012-12-07) is the first commit carrying 'sqlite3ExprSkipCollate(pTerm->pExpr)' in exprAnalyze, the call the fix deletes in favour of unwrapping once at whereClauseInsert. The CSV's be8c95ef6e9e is the branch-3.7.15 backport; the trunk fix is b290294c467b (2012-12-19), and the two diffs are byte-identical. version-3.7.15 was released 2012-12-12, inside that window, so the defect shipped; this is corroborated independently by the existence of the version-3.7.15.1 patch release (2012-12-19), which exists precisely to carry this backport and whose VERSION bump is part of the same commit.",default,"CREATE TABLE t1(a,b); INSERT INTO t1 VALUES(0,'first'),(99,'fuzzy'); SELECT (t1.a==0) AS x, b FROM t1 WHERE a=0 OR x;",test/tkt-a7b7803e.test tkt-a7b7803e.1,"Segfault (upstream calls it 'the segfault problem of ticket a7b7803e8d1e869') when an AS-named result column is used as a logical term of the WHERE clause: the WhereTerm keeps an Expr still wrapped in TK_AS/TK_COLLATE and later code dereferences it as the underlying operand. Both nodes are 72-byte Expr objects in lookaside slots, so the misread stays inside the arena and can equally surface as a wrong answer rather than a fault. Correct result is '1 first'."
sqlite-da91e71308f8,2011,query planner,heap-overflow-write,exprAnalyze (IS NOT NULL via index),plain-SQL+requires-build:SQLITE_ENABLE_STAT2,,da91e71308f8d4057dc9b40f7099623370183d12,3.7.6,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/da91e71308f8d4057dc9b40f7099623370183d12,"whereClauseInsert can return 0 on failure, and the code then wrote through pWC->a[0] as if it were the new term, overwriting a live WhereTerm belonging to another clause. This is a write to the wrong element of the WhereTerm array, in bounds of the array allocation, so it is neighbour corruption inside one object. WhereTerm is 56 B and the array is allocated through the connection allocator on a SELECT parse, so it sits in a lookaside slot. Allocation site: the WhereTerm array pWC->a is grown by whereClauseInsert via sqlite3DbRealloc -> sqlite3DbMallocRawNN (src/malloc.c:643); WhereTerm is 56 B so the array sits in a 1200 B lookaside slot.",534230cf2e576a26706dfa8379f209f6e71b731b,no,"Intro 534230cf2e57 2011-01-22 (blame at da91e71308f8^ attributes the entire STAT2 IS-NOT-NULL block, lines 1354-1369, to it). Fix da91e71308f8 2011-02-11. Zero tagged releases contain the intro but not the fix. version-3.7.5 (2011-01-28) is date-wise between the two but does NOT contain the intro: grepping src/where.c for the control string TERM_VNULL gives 0 hits in version-3.7.4 and version-3.7.5 and 9 hits in version-3.7.6 (2011-04-12), the first release with the fix. Independently corroborated by the upstream commit message itself: 'The bug was new to the code and has not appeared in an official release. Found during structural testing.'",SQLITE_ENABLE_STAT2 (the block ends '#endif /* SQLITE_ENABLE_STAT2 */' in the fix diff),,,"whereClauseInsert returns 0 on allocation failure and the code then writes through pWC->a[0] as if it were the new term, overwriting a live WhereTerm belonging to another clause. This is a write to the wrong element of an in-bounds array, so it is neighbour corruption inside one 1200-byte lookaside slot: expect a wrong query plan or a segfault under OOM injection, and NO ASAN report even with lookaside disabled, since the write stays within the array allocation. Reachable only on the OOM path, which is why upstream found it by structural testing rather than by a query. No trigger recorded: the fix added no test and no PoC exists."
sqlite-3a9cf17d7c5a,2009,VDBE,double-free,sqlite3VdbeExec OP_String8,C-API-misuse+plain-SQL,,3a9cf17d7c5a34ec1c15ba6990450a02c802f6f7,3.6.16,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/3a9cf17d7c5a34ec1c15ba6990450a02c802f6f7,"Mem payload pOut->zMalloc from sqlite3VdbeMemGrow -> sqlite3DbMallocRaw, src/vdbemem.c:276; a UTF16-converted string literal is well under the 1200 B slot so it is a lookaside slot. Freed twice = the same slot pushed onto db->lookaside.pFree twice (src/malloc.c:481), so two later allocations alias one slot. No free() reaches the system allocator, so revocation never runs.",bb4957f858126b6e149cbf815f3c124cf14398b6,yes,"git log -L over the too_big check inside the OP_String8 UTF16 branch shows bb4957f85812 (2008-03-20, 'Initial implementation of per-connection limits and the sqlite3_limit() API') replacing 'pOp->p1>SQLITE_MAX_LENGTH' with 'pOp->p1>db->aLimit[SQLITE_LIMIT_LENGTH]'. That is what makes the trigger named in the fix's own message - changing SQLITE_LIMIT_LENGTH after prepare but before step - reachable at all; with the compile-time constant the branch could not be taken after the P4 had been rewritten. Intro first released in version-3.5.8; fix 3a9cf17d7c5a (2009-06-17) first contained in version-3.6.16. 22 tags, version-3.5.8 through version-3.6.15, carry the bug without the fix.",default; needs !SQLITE_OMIT_UTF16 and a UTF-16 connection encoding,,,"the Mem payload of the UTF16-converted literal is handed both to pOp->p4.z as P4_DYNAMIC and to the output register, and the too_big exit then frees it twice - the same lookaside slot pushed onto db->lookaside.pFree twice, so two later allocations alias one slot. No SQL-only trigger: it needs sqlite3_limit(db, SQLITE_LIMIT_LENGTH, n) called between sqlite3_prepare_v2() and sqlite3_step(). The fix added no test - its only test-file change removes debug pragmas from tkt3841.test."
sqlite-7c95b0f3dab6,2009,UTF16 conversion,heap-oob-read,sqlite3VdbeMemTranslate / sqlite3Utf16ByteLen,plain-SQL,,7c95b0f3dab6f6924826f32ee570e852dc4fc946,3.6.20,lookaside,blind,read-the-source,https://github.com/sqlite/sqlite/commit/7c95b0f3dab6f6924826f32ee570e852dc4fc946,"READ_UTF16LE/READ_UTF16BE consume 2 more bytes past zTerm when the buffer ends on the first half of a surrogate pair (src/utf.c:242 and :551 in 3.53.4). The buffer is Mem.z, allocated by sqlite3VdbeMemGrow -> sqlite3DbMallocRaw(pMem->db,n) (src/vdbemem.c:276) with a 32-byte floor; n<=1200 gives a lookaside big slot (n<=128 a 128-byte small slot), so 2 bytes past a short string stay inside the slot. A UTF-16 value longer than 1200 bytes, or an application buffer bound with SQLITE_STATIC or a destructor, is outside the arena and would be caught. batch-id=fossil:19064d7cea838e1a",bfd6cce56bbb02a96fd7599ff89e1e807fa2df29 (2004-06-18),yes,"git blame of the READ_UTF16LE/READ_UTF16BE macros at src/utf.c:110-118 @7c95b0f3dab6^ gives bfd6cce56bb (2004-06-18), which wrote them consuming a second code unit for a surrogate pair with no zTerm bound - the parameter the fix adds. The one later commit touching those lines, 769e97e0323 (2009-04-01), was checked and only deletes dead code ('if((c&0xFFFF0000)==0) c=0xFFFD;') and fixes whitespace, so it is not the introducer. Fix 7c95b0f3da is 2009-10-23. 82 release tags contain the introducing commit but not the fix, from version-3.0.0 (2004-06-18, the same day) through version-3.6.19 (2009-10-14); fixed in 3.6.20 (2009-11-04).","default to trigger; the regression test additionally needs an SQLITE_TEST build, because hex_to_utf16be/hex_to_utf16le are test-only functions added to src/test_func.c by this same commit",PRAGMA encoding=UTF8; CREATE TABLE t1(x); INSERT INTO t1 VALUES(hex_to_utf16be('D800')); SELECT hex(x) FROM t1;,test/tkt-3fe897352e.test tkt-3fe89-1.1,"Correct output is EDA080 (U+FFFD-style replacement encoding of the lone surrogate); before the fix READ_UTF16 consumes 2 bytes past zTerm when the buffer ends on the first half of a surrogate pair, so the decoded character - and hence the hex() output - is built from whatever follows the string. The buffer is Mem.z from sqlite3VdbeMemGrow with a 32-byte floor, so for short strings the overread stays inside the lookaside slot and is silent; an ASAN heap-buffer-overflow read needs a UTF-16 value over 1200 bytes, an application buffer bound with SQLITE_STATIC, or lookaside disabled."
