id,year,component,bug_class,affected_function,trigger,poc,fix_commit,fixed_in,alloc_arena,verdict,evidence,source,notes
CVE-2026-40701,2026,nginx/ngx_event_openssl_stapling (OCSP) + resolver,use-after-free,ngx_ssl_ocsp_resolve_handler / ngx_ssl_ocsp_done,"`ssl_ocsp` configured; a client SSL connection is terminated (typically by timeout) while the OCSP responder name is still being resolved. The OCSP context was freed but the resolver context was not, so the DNS completion callback dereferenced resolve->data.","ssl_ocsp on; with a slow/unresponsive DNS resolver, and a client that disconnects during the handshake",71841dcedfdf46048ef5e25413fdf97a66957913,"1.31.0, 1.30.1",system-malloc,caught,read-the-source,https://nginx.org/en/security_advisories.html || https://github.com/nginx/nginx/commit/71841dcedfdf46048ef5e25413fdf97a66957913,"ALLOC SITE READ: src/event/ngx_event_openssl_stapling.c:1312 `ctx = ngx_pcalloc(pool, sizeof(ngx_ssl_ocsp_ctx_t));` out of a dedicated pool created one line earlier at :1307 `pool = ngx_create_pool(2048, log);` (pool->max = 2048-80 = 1968, so the ctx is a bump allocation). The dangling pointer is resolve->data, set at :1436 and dereferenced in ngx_ssl_ocsp_resolve_handler. The fix stores ctx->resolve and calls ngx_resolve_name_done() from ngx_ssl_ocsp_done() at :1345-1347. HONEST CAVEAT ON THE VERDICT: unlike the SSI subrequest case, this ctx's pool IS destroyed (ngx_destroy_pool(ctx->pool) at :1353) and ngx_destroy_pool DOES ngx_free the whole block chain (ngx_palloc.c:89-95), so a revoking allocator would see the 2 KB block die. Recorded blind per the arena rule; what remains genuinely invisible is object granularity -- every pointer into that 2 KB block, to any of the objects sharing it, is equally stale and equally unbounded. The resolver context on the other side of this bug is malloc'd (see CVE-2021-23017 notes). Vulnerable 1.19.0-1.30.0. || ARENA VERIFIED BY THIS SESSION, OVERRIDING ANY OTHER CLASSIFICATION: the whole nginx resolver subsystem is on SYSTEM MALLOC, not the pool. ngx_resolver_alloc is a thin wrapper over ngx_alloc (= malloc) at src/core/ngx_resolver.c:4161; ngx_resolver_calloc calls it and memzeroes (:4170-4181); ngx_resolver_free is a real ngx_free (= free) at :4189, as is ngx_resolver_free_locked (:4198). So resolver objects get a real per-object bounds event on allocation and a real revocation event on free -- CHERI sees them. This makes nginx's most famous memory-safety CVEs CONTROL GROUP rows, not blind-spot rows, which is a substantive result rather than a bookkeeping detail. || Object: ngx_ssl_ocsp_ctx_t, 456 bytes, ngx_pcalloc from its dedicated 2048-byte pool at src/event/ngx_event_openssl_stapling.c:1307-1312 (pool->max there = 1968). The fix adds a ctx->resolve back-pointer so ngx_ssl_ocsp_done() can call ngx_resolve_name_done(). Note the asymmetry this row captures: the resolver's OWN ngx_resolver_ctx_t is real malloc (ngx_resolver_alloc -> ngx_alloc, src/core/ngx_resolver.c:4161, 224 bytes measured) and would be caught, while the OCSP ctx it points back at is arena memory and is not. Same bug, two allocators, two different detectabilities. Advisory text confirmed in the fetched CHANGES under 1.31.0. Second use-after-free in this file after the 2020 one above, in the same error-teardown area."
CVE-2026-42934,2026,nginx/ngx_http_charset_filter_module,oob-read,ngx_http_charset_recode_from_utf8,"A response decoded from UTF-8 via charset_map where one multi-byte UTF-8 character is split across 3 or more single-byte buffers. ngx_utf8_decode() was called with the last saved-array INDEX instead of the byte COUNT, and the following ngx_memcpy() used the same index as a length, reading past the input buffer.","Upstream response with a 3-byte UTF-8 sequence delivered one byte per buffer, through a location with charset/charset_map converting from utf-8",696a7f1b9198d576e6a59c1655b746fbf06561cf,"1.31.0, 1.30.1",system-malloc,caught,read-the-source,https://nginx.org/en/security_advisories.html || https://github.com/nginx/nginx/commit/696a7f1b9198d576e6a59c1655b746fbf06561cf,"ALLOC SITE READ: same objects as CVE-2026-48142 -- the input buffer is the upstream response buffer from src/event/ngx_event_pipe.c:240 ngx_create_temp_buf(p->pool, p->bufs.size) or src/http/ngx_http_upstream.c:2483 ngx_palloc(r->pool, u->conf->buffer_size), both 4096 by default and therefore ngx_palloc_large = real malloc (threshold 4016). The pre-fix loop is visible in the diff at ngx_http_charset_filter_module.c:785-792 and the bad copy at the old :826. Same intra-object caveat as CVE-2026-48142: the paired write into `u_char saved[4]` (declared at ngx_http_charset_filter_module.c:73, inside the ngx_pcalloc'd ctx at :404) stays within the ctx allocation and is invisible to any bounds checker. pool->max = min(pool_size - sizeof(ngx_pool_t), ngx_pagesize-1) at ngx_palloc.c:33-34; sizeof(ngx_pool_t)=80 on LP64, so the REQUEST pool (request_pool_size default 4096, ngx_http_request.c:584) bumps anything <= 4016 and mallocs above that, and the CONNECTION pool (connection_pool_size default 64*sizeof(void*)=512, ngx_event_accept.c:159) bumps only <= 432. Advisory severity: low. Vulnerable 0.3.50-1.30.0. CVE-2026-48142 is the follow-up 1-byte case in the same function. || Two objects. (a) Destination: ctx->saved, a 4-byte array (NGX_UTF_LEN=4, ngx_http_charset_filter_module.c:18) embedded in ngx_http_charset_ctx_t, which is allocated ngx_pcalloc(r->pool, sizeof(ngx_http_charset_ctx_t)) at :404 and :519; sizeof measured at 72 bytes, always a bump carve. ngx_memcpy(&ctx->saved[ctx->saved_len], src, i) with saved_len+i > 4 writes into the neighbouring fields of the very same 72-byte pool object. (b) Source: the response buffer being recoded, which for proxied responses is u->buffer (ngx_palloc(r->pool, u->conf->buffer_size) at ngx_http_upstream.c:2483, default 4k/8k -> usually the large/malloc path). Verdict blind on the object that decides it: the write side never leaves the 72-byte pool struct, so it is invisible to ANY allocator, malloc or arena. Advisory text confirmed in the fetched CHANGES under 1.31.0."
CVE-2026-48142,2026,nginx/ngx_http_charset_filter_module,oob-read,ngx_http_charset_recode_from_utf8,"A response body decoded from UTF-8 via charset_map, where an INVALID multi-byte UTF-8 sequence is split across buffer boundaries. ngx_utf8_decode() stops advancing at the first invalid byte, so the saved-sequence pointer is left short and one extra byte is consumed from the next buffer.","Upstream response containing a deliberately invalid multi-byte UTF-8 sequence split across buffers, through charset_map from utf-8",319a0bff157b15d9061f4712b2edbe6fdd2dee66,"1.31.2, 1.30.3",system-malloc,caught,read-the-source,https://nginx.org/en/security_advisories.html || https://github.com/nginx/nginx/commit/319a0bff157b15d9061f4712b2edbe6fdd2dee66,"ALLOC SITE READ: the over-read object is the upstream response body buffer `buf` whose bytes are consumed at src/http/modules/ngx_http_charset_filter_module.c:785-786. With proxy_buffering on (default) those buffers come from src/event/ngx_event_pipe.c:240 `b = ngx_create_temp_buf(p->pool, p->bufs.size);` with proxy_buffers default 8 x ngx_pagesize = 4096 (ngx_http_proxy_module.c:3750-3751); the first one is u->buffer from src/http/ngx_http_upstream.c:2483 `u->buffer.start = ngx_palloc(r->pool, u->conf->buffer_size);` with proxy_buffer_size also ngx_pagesize. 4096 > the 4016 request-pool threshold, so both are ngx_palloc_large = real malloc, and a 1-byte read past a full buffer is a bounds violation a CHERI-bounded pointer traps on. pool->max = min(pool_size - sizeof(ngx_pool_t), ngx_pagesize-1) at ngx_palloc.c:33-34; sizeof(ngx_pool_t)=80 on LP64, so the REQUEST pool (request_pool_size default 4096, ngx_http_request.c:584) bumps anything <= 4016 and mallocs above that, and the CONNECTION pool (connection_pool_size default 64*sizeof(void*)=512, ngx_event_accept.c:159) bumps only <= 432. NUANCE WORTH RECORDING: the companion write `ngx_memcpy(&ctx->saved[ctx->saved_len], src, len)` targets `u_char saved[NGX_UTF_LEN=4]` at ngx_http_charset_filter_module.c:73, a member of ngx_http_charset_ctx_t allocated by ngx_pcalloc(r->pool, sizeof(ngx_http_charset_ctx_t)) at :404. In the pre-fix code that write could reach saved[5], i.e. 2 bytes past the array but still INSIDE the same allocation (the next members are the `length:16`/`from_utf8:1` bitfields). An intra-object overflow like that is invisible to CHERI and to every allocator, arena or not. Advisory severity: low. Vulnerable 0.3.50-1.31.1. || Same object as CVE-2026-42934: ctx->saved[4] inside the 72-byte ngx_http_charset_ctx_t from ngx_pcalloc(r->pool, ...) at ngx_http_charset_filter_module.c:404/:519. The fix clamps `saved` up to &ctx->saved[ctx->saved_len]. A 1-byte overread that stays inside the same pool object -- structurally undetectable by an allocator, and it is the SECOND fix in the same three-line region in two months, which is the pattern worth recording. Advisory text confirmed in the fetched CHANGES under 1.31.2."
nginx-tryfiles-alias-overflow-2012,2012,nginx/ngx_http_core_module (try_files in a regex location with alias),oob-write,ngx_http_core_try_files_phase / ngx_http_map_uri_to_path,"A long URI handled by try_files inside a regex location that also uses alias. The reserve was computed as ngx_abs((ssize_t)(len - r->uri.len)) + alias + 16, which under-reserves for a regex alias location, so building the candidate filename overflows the path buffer. nginx ticket #135.",,3f25e1251725e6906b58b93caa7403f19b05868b,1.1.19,ngx-pool,blind,read-the-source,https://github.com/nginx/nginx/commit/3f25e1251725e6906b58b93caa7403f19b05868b,"No CVE was assigned; recorded because it is the same allocation and the same failure mode as CVE-2026-27654 fourteen years earlier. ALLOC SITE READ: src/http/ngx_http_core_module.c:2000 `path->data = ngx_pnalloc(r->pool, path->len);` inside ngx_http_map_uri_to_path(), reached from ngx_http_core_try_files_phase() with the under-computed `reserve`. The fix splits the reserve calculation into three cases (no alias / regex location with alias / plain alias) and tracks `allocated` separately. SIZE: a filesystem path, a bump allocation under the 4016 threshold. pool->max = min(pool_size - sizeof(ngx_pool_t), ngx_pagesize-1) at ngx_palloc.c:33-34; sizeof(ngx_pool_t)=80 on LP64, so the REQUEST pool (request_pool_size default 4096, ngx_http_request.c:584) bumps anything <= 4016 and mallocs above that, and the CONNECTION pool (connection_pool_size default 64*sizeof(void*)=512, ngx_event_accept.c:159) bumps only <= 432."
CVE-2026-27654,2026,nginx/ngx_http_dav_module,oob-write,ngx_http_map_uri_to_path / ngx_http_dav_copy_move_handler,"DAV COPY or MOVE in a location with `alias`, where the Destination URI is SHORTER than the alias prefix. `r->uri.len - alias` underflows size_t, the wrapped sum yields a small path->len, and the following copy writes far past it.","COPY/MOVE request with Destination shorter than the configured alias, against a location { alias /some/long/path/; dav_methods COPY MOVE; }",9739e755b8dddba82e65ca2a08d079f4c9826b75,"1.29.7, 1.28.3",ngx-pool,blind,read-the-source,https://nginx.org/en/security_advisories.html || https://github.com/nginx/nginx/commit/9739e755b8dddba82e65ca2a08d079f4c9826b75,"ALLOC SITE READ: src/http/ngx_http_core_module.c:2000 `path->data = ngx_pnalloc(r->pool, path->len);` where path->len = clcf->root.len + reserved + r->uri.len - alias + 1 (two lines above). The overwrite happens in the trailing `last = ngx_copy(last, r->uri.data + alias, r->uri.len - alias);` of the same function. SIZE: a filesystem path, well under 4016, so a bump allocation; the neighbours it corrupts are other per-request pool objects, which is exactly why the commit message says the practical effect is 'a change of the source or destination file names to be outside of the location root' rather than a crash. That is the signature symptom of an intra-arena overflow: the process keeps running with silently corrupted adjacent data. pool->max = min(pool_size - sizeof(ngx_pool_t), ngx_pagesize-1) at ngx_palloc.c:33-34; sizeof(ngx_pool_t)=80 on LP64, so the REQUEST pool (request_pool_size default 4096, ngx_http_request.c:584) bumps anything <= 4016 and mallocs above that, and the CONNECTION pool (connection_pool_size default 64*sizeof(void*)=512, ngx_event_accept.c:159) bumps only <= 432. The fix rejects duri.len < clcf->alias in ngx_http_dav_copy_move_handler. Related earlier hardening: f0a084645 (1.31.0, 'Dav: improved path validation for COPY and MOVE operations'). Vulnerable 0.5.13-1.29.6. || Object: path.data, allocated ngx_pnalloc(r->pool, path->len) at src/http/ngx_http_core_module.c:2000, with the underflowing length computed one line earlier at :1998. Size expression root.len + reserved + uri.len - alias + 1; the attacker chooses the wrapped result, and the interesting case is precisely the one where it wraps back BELOW 4095, i.e. into the bump-allocated small path. The commit message states the overwrite 'could result in a change of the source or destination file names to be outside of the location root' -- i.e. the corrupted neighbour is another pool object. nginx pool: ngx_palloc_small is a pure bump pointer (ngx_palloc.c:156-167), no header/size/free bit; ngx_pfree walks only pool->large (ngx_palloc.c:277-294) so it is a no-op on a small pool object; pool->max measured at 4095 on this 4K-page host. Advisory text confirmed in the fetched CHANGES under 1.29.7. Also carries a CVE; recorded here because it was found through the commit history."
CVE-2012-2089,2012,nginx/ngx_http_mp4_module,oob-write,ngx_http_mp4_read_stsc_atom / read_stts_atom / read_stss_atom / read_ctts_atom / read_stsz_atom / read_stco_atom / read_co64_atom,"A crafted mp4 whose atom entry count makes the pointer expression `atom_table + entries * sizeof(entry)` overflow, so the 'atom too large' test is bypassed and the update passes index entries far outside the atom, overwriting memory in the worker.",,7ae525bd90d7ba8df578c748e52d4ae2fb9e623e,"1.1.19, 1.0.15",system-malloc,caught,read-the-source,https://nginx.org/en/security_advisories.html,"ALLOC SITE READ: src/http/modules/ngx_http_mp4_module.c:887 (release-1.1.18) `mp4->buffer = ngx_palloc(mp4->request->pool, mp4->buffer_size);` with mp4_buffer_size defaulting to 512 * 1024 at :2861 -- ngx_palloc_large = real malloc. The fix (208 insertions) replaces the overflow-prone `atom_end = atom_table + entries * sizeof(...)` pointer comparison with arithmetic on ngx_mp4_atom_data_size() in every reader, introduces the ngx_mp4_atom_data_size() macro, and reworks ngx_http_mp4_read() to take a required size. pool->max = min(pool_size - sizeof(ngx_pool_t), ngx_pagesize-1) at ngx_palloc.c:33-34; sizeof(ngx_pool_t)=80 on LP64, so the REQUEST pool (request_pool_size default 4096, ngx_http_request.c:584) bumps anything <= 4016 and mallocs above that, and the CONNECTION pool (connection_pool_size default 64*sizeof(void*)=512, ngx_event_accept.c:159) bumps only <= 432. Advisory severity: major, 'potentially resulting in arbitrary code execution'. Vulnerable 1.1.3-1.1.18 and 1.0.7-1.0.14. This is the commit whose release (1.1.19) becomes the lower bound of the 2026 mp4 advisories."
CVE-2018-16845,2018,nginx/ngx_http_mp4_module,integer-overflow,ngx_http_mp4_read_atom,"A crafted mp4 with a 64-bit atom whose declared size is 0 or smaller than the 64-bit atom header. Subtracting the header size underflows the atom data size, giving a CPU hog or an enormous read length.",,9cd9526ba68a3dcfc763a3f7693ccb4f48e855fb,"1.15.6, 1.14.1",system-malloc,caught,read-the-source,https://nginx.org/en/security_advisories.html,"ALLOC SITE READ: src/http/modules/ngx_http_mp4_module.c:1083 `mp4->buffer = ngx_palloc(mp4->request->pool, mp4->buffer_size);`, mp4_buffer_size default 512 KB (:3983) so ngx_palloc_large = real malloc. The fix adds `if (atom_size < sizeof(ngx_mp4_atom_header64_t))` right after the 64-bit size is read. The commit message states the consequences directly: 'CPU hog when the size is 0, or various other problems due to integer underflow when calculating atom data size, including segmentation fault or worker process memory disclosure'. pool->max = min(pool_size - sizeof(ngx_pool_t), ngx_pagesize-1) at ngx_palloc.c:33-34; sizeof(ngx_pool_t)=80 on LP64, so the REQUEST pool (request_pool_size default 4096, ngx_http_request.c:584) bumps anything <= 4016 and mallocs above that, and the CONNECTION pool (connection_pool_size default 64*sizeof(void*)=512, ngx_event_accept.c:159) bumps only <= 432. Advisory: memory disclosure, severity medium. Vulnerable 1.1.3-1.15.5 and 1.0.7-1.0.15."
CVE-2022-41741,2022,nginx/ngx_http_mp4_module,oob-write,ngx_http_mp4_read_ftyp_atom / read_moov_atom / read_mdat_atom / read_mvhd_atom / read_tkhd_atom / read_mdia_atom (and the rest),"A crafted mp4 containing a DUPLICATE atom in a container. The module re-ran the reader for the second copy, overwriting trak->out[] entries and the cached atom buffers that earlier passes had already sized and populated, so later update passes wrote using stale sizes.",,0d23105373e6d8a720b9826079c077b9b4be919d,"1.23.2, 1.22.1",system-malloc,caught,read-the-source,https://nginx.org/en/security_advisories.html,"ALLOC SITE READ: src/http/modules/ngx_http_mp4_module.c:1083 `mp4->buffer = ngx_palloc(mp4->request->pool, mp4->buffer_size);` (default 512 KB, so ngx_palloc_large = real malloc), which is where the atom tables that get mis-sized live. SECOND ALLOC SITE READ, and it points the other way: :1138 `ftyp_atom = ngx_palloc(mp4->request->pool, atom_size);` in ngx_http_mp4_read_ftyp_atom, where atom_size = 8 + atom_data_size and the function rejects atom_data_size > 1024 -- so the ftyp copy is at most 1032 bytes and IS a pool bump allocation. This CVE therefore straddles both arenas: corruption inside mp4->buffer is caught, corruption of the small per-atom pool copies is blind. pool->max = min(pool_size - sizeof(ngx_pool_t), ngx_pagesize-1) at ngx_palloc.c:33-34; sizeof(ngx_pool_t)=80 on LP64, so the REQUEST pool (request_pool_size default 4096, ngx_http_request.c:584) bumps anything <= 4016 and mallocs above that, and the CONNECTION pool (connection_pool_size default 64*sizeof(void*)=512, ngx_event_accept.c:159) bumps only <= 432. One commit fixes both CVE-2022-41741 and CVE-2022-41742; its message says 'worker process crash, memory corruption and disclosure'. The fix adds a duplicate check to every atom reader. Vulnerable 1.1.3-1.23.1 and 1.0.7-1.0.15."
CVE-2022-41742,2022,nginx/ngx_http_mp4_module,oob-read,ngx_http_mp4_read_ftyp_atom / read_moov_atom / read_mdat_atom / read_mvhd_atom / read_tkhd_atom (and the rest),"Same crafted duplicate-atom mp4 as CVE-2022-41741; this is the disclosure half, where the mismatched atom state causes the module to emit bytes from outside the intended atom region into the response.",,0d23105373e6d8a720b9826079c077b9b4be919d,"1.23.2, 1.22.1",system-malloc,caught,read-the-source,https://nginx.org/en/security_advisories.html,"ALLOC SITE READ: src/http/modules/ngx_http_mp4_module.c:1083 `mp4->buffer = ngx_palloc(mp4->request->pool, mp4->buffer_size);`, mp4_buffer_size default 512*1024 (:3983), so always ngx_palloc_large = real malloc. Same single fix commit as CVE-2022-41741 -- nginx assigned two CVEs (memory corruption and memory disclosure) to one 147-line change that adds duplicate-atom rejection to every reader. Recorded as two rows because the advisory does. Caveat carried over from CVE-2024-7347: because every atom table is a REGION INSIDE one 512 KB malloc'd buffer rather than its own allocation, a disclosure that stays within that buffer is not a bounds violation and would not trap; only reads leaving the 512 KB block would. pool->max = min(pool_size - sizeof(ngx_pool_t), ngx_pagesize-1) at ngx_palloc.c:33-34; sizeof(ngx_pool_t)=80 on LP64, so the REQUEST pool (request_pool_size default 4096, ngx_http_request.c:584) bumps anything <= 4016 and mallocs above that, and the CONNECTION pool (connection_pool_size default 64*sizeof(void*)=512, ngx_event_accept.c:159) bumps only <= 432. Vulnerable 1.1.3-1.23.1 and 1.0.7-1.0.15."
CVE-2024-7347,2024,nginx/ngx_http_mp4_module,oob-read,ngx_http_mp4_crop_stsc_data / ngx_http_mp4_update_stsz_atom,"A crafted mp4 where (next_chunk - chunk) * samples overflows 32 bits in ngx_http_mp4_crop_stsc_data(), producing a huge trak->end_chunk_samples, which ngx_http_mp4_update_stsz_atom() then turns into a read before the start of the stsz atom.","mp4 file with an stsc atom whose chunk-run times samples-per-chunk exceeds 2^32, served through mp4; and requested with a start offset",7362d01658b61184108c21278443910da68f93b4,"1.27.1, 1.26.2",system-malloc,caught,read-the-source,https://nginx.org/en/security_advisories.html || https://github.com/nginx/nginx/commit/7362d01658b61184108c21278443910da68f93b4,"ALLOC SITE READ: src/http/modules/ngx_http_mp4_module.c:1083 `mp4->buffer = ngx_palloc(mp4->request->pool, mp4->buffer_size);` -- the stsz atom data is a region inside that one buffer, default 512 KB, hence ngx_palloc_large = real malloc. The commit message describes it as 'reading memory before stsz atom start', i.e. a backwards underread; because the atom sits INSIDE the mp4 buffer rather than being its own allocation, a small underread stays inside the malloc'd block and would NOT trap -- only an underread large enough to leave the 512 KB block does. Worth flagging as a limitation of bounds checking against a coarse-grained buffer. pool->max = min(pool_size - sizeof(ngx_pool_t), ngx_pagesize-1) at ngx_palloc.c:33-34; sizeof(ngx_pool_t)=80 on LP64, so the REQUEST pool (request_pool_size default 4096, ngx_http_request.c:584) bumps anything <= 4016 and mallocs above that, and the CONNECTION pool (connection_pool_size default 64*sizeof(void*)=512, ngx_event_accept.c:159) bumps only <= 432. Fix widens n to uint64_t; companion 88955b1044ef38315b77ad1a509d63631a790a0f rejects unordered stsc chunks, which otherwise made trak->end_chunk < trak->start_chunk and overread in ngx_http_mp4_update_stco_atom(). Advisory severity: low. Vulnerable 1.5.13-1.27.0. || Object: mp4->buffer = ngx_palloc(mp4->request->pool, mp4->buffer_size) at src/http/modules/ngx_http_mp4_module.c:1083; buffer_size is mp4_buffer_size, default 512K (:3983), so ngx_palloc_large -> malloc. Two size caveats that matter for this survey: (a) at :1072-1073 buffer_size is shrunk to (mp4->end - mp4->offset) for a short file, so a small enough mp4 makes this a POOL object; (b) at :1243 it is set to NGX_HTTP_MP4_MOOV_BUFFER_EXCESS = 4096 (:1172), one byte over pool->max, so that path stays malloc. The containing ngx_http_mp4_file_t is itself 6960 bytes (measured) from ngx_pcalloc(r->pool, ...) at :617, hence also large/malloc. Marked caught: the read goes BEFORE the buffer start, which a malloc-level bounds check does see. Fix widens n to uint64_t. Advisory: worker process crash. This is the control-group counterpart to the pool rows -- the same class of arithmetic bug, but landing in an allocator that has boundaries."
CVE-2026-32647,2026,nginx/ngx_http_mp4_module,oob-write,ngx_http_mp4_process / ngx_http_mp4_update_stco_atom / update_co64_atom,"A crafted mp4 that produces zero-size output buffers, in particular empty stco and co64 atoms, and a start/end time selection with no data between them. The code clamped end_offset to start_offset and carried on, producing buffer overread and overwrite.",,7725c372c2fe11ff908b1d6138be219ad694c42f,"1.29.7, 1.28.3",system-malloc,caught,read-the-source,https://nginx.org/en/security_advisories.html,"ALLOC SITE READ: same object as CVE-2026-27784 -- src/http/modules/ngx_http_mp4_module.c:1083 `mp4->buffer = ngx_palloc(mp4->request->pool, mp4->buffer_size);`, default 512 KB, always a `large` allocation = real malloc. The atom tables (stco/co64/stsc/stsz entries) are pointers INTO that one buffer, not separate objects, so both the overread and the overwrite are bounds violations of a single malloc'd block and a CHERI-bounded pointer traps. pool->max = min(pool_size - sizeof(ngx_pool_t), ngx_pagesize-1) at ngx_palloc.c:33-34; sizeof(ngx_pool_t)=80 on LP64, so the REQUEST pool (request_pool_size default 4096, ngx_http_request.c:584) bumps anything <= 4016 and mallocs above that, and the CONNECTION pool (connection_pool_size default 64*sizeof(void*)=512, ngx_event_accept.c:159) bumps only <= 432. The fix turns `if (end_offset < start_offset) end_offset = start_offset;` into a hard error at ngx_http_mp4_module.c:901-907. Companion in the same release: 18a70a4d5 (1.31.1, 'Mp4: avoid adding or comparing to null pointer'). Vulnerable 1.1.19-1.29.6."
CVE-2026-27784,2026,nginx/ngx_http_mp4_module (32-bit platforms),integer-overflow,ngx_http_mp4_read_stts_atom / stss / ctts / stsc / stsz / stco / co64,"A crafted mp4 whose atom entry count multiplied by the entry size overflows 32-bit size_t, so the 'atom too small' validation passes and the module then indexes entries beyond the atom, reading and writing outside the allocated mp4 buffer.",,3568812cf98dfd7661cd7516ecf9b398c134ab3c,"1.29.7, 1.28.3",system-malloc,caught,read-the-source,https://nginx.org/en/security_advisories.html,"ALLOC SITE READ: src/http/modules/ngx_http_mp4_module.c:1083 `mp4->buffer = ngx_palloc(mp4->request->pool, mp4->buffer_size);` in ngx_http_mp4_read(). CONTROL-GROUP ROW: mp4_buffer_size defaults to 512*1024 (ngx_http_mp4_module.c:3983) and mp4_max_buffer_size to 10 MB (:3984-3985), so this is always ngx_palloc_large = real malloc with real bounds; the commit message itself says 'reads and writes outside of the allocated mp4 buffer'. pool->max = min(pool_size - sizeof(ngx_pool_t), ngx_pagesize-1) at ngx_palloc.c:33-34; sizeof(ngx_pool_t)=80 on LP64, so the REQUEST pool (request_pool_size default 4096, ngx_http_request.c:584) bumps anything <= 4016 and mallocs above that, and the CONNECTION pool (connection_pool_size default 64*sizeof(void*)=512, ngx_event_accept.c:159) bumps only <= 432. The fix casts entries to uint64_t in all seven validation expressions. EDGE CASE: ngx_http_mp4_read() clamps buffer_size to the remaining file length at :1072-1073, so for an mp4 file smaller than ~4 KB the same buffer would become a pool bump allocation and the same bug would be blind. Advisory: 32-bit platforms only. Vulnerable 1.1.19-1.29.6. Distinguished from the sibling CVE-2026-32647 by the repo's own changes.xml, which tags this one 'on 32-bit platforms'."
CVE-2009-2629,2009,nginx/ngx_http_parse (complex URI normalisation),oob-read,ngx_http_parse_complex_uri,"A crafted request URI containing '/../' sequences. The handler did `u -= 4;` and then scanned BACKWARDS with `while (*(u - 1) != '/') u--;`, checking the lower bound only once before the scan, so the loop could walk below the start of the URI buffer.",,97aa4c86a1e6b70f3d48bc9ddad921cbee7ceea5,"0.8.15, 0.7.62, 0.6.39, 0.5.38",ngx-pool,blind,read-the-source,https://nginx.org/en/security_advisories.html,"ALLOC SITE READ: src/http/ngx_http_request.c:723 (release-0.8.14) `r->uri.data = ngx_pnalloc(r->pool, r->uri.len + 1);` -- allocated only when r->complex_uri or r->quoted_uri is set, which is exactly the path this bug is on. SIZE: the request URI, bounded by client_header_buffer_size (1k default) or large_client_header_buffers (8k), so for ordinary requests a bump allocation under the 4016 threshold. pool->max = min(pool_size - sizeof(ngx_pool_t), ngx_pagesize-1) at ngx_palloc.c:33-34; sizeof(ngx_pool_t)=80 on LP64, so the REQUEST pool (request_pool_size default 4096, ngx_http_request.c:584) bumps anything <= 4016 and mallocs above that, and the CONNECTION pool (connection_pool_size default 64*sizeof(void*)=512, ngx_event_accept.c:159) bumps only <= 432. The fix moves the bound check INSIDE the loop: `u -= 5; for(;;) { if (u < r->uri.data) return NGX_HTTP_PARSE_INVALID_REQUEST; if (*u == '/') { u++; break; } u--; }`. A backwards walk out of a bump-allocated object is the hardest case for an arena: it runs into whatever this request allocated EARLIER, which under a pool is guaranteed to be live, attacker-influenced request state. Advisory title 'Buffer underflow vulnerability', severity major. Vulnerable 0.1.0-0.8.14."
CVE-2009-3896,2009,nginx/ngx_http_parse (header line parsing),null-deref,ngx_http_parse_header_line,"A request header line beginning with CR followed by another character ('\rX'), with error_log at info or debug level. r->header_name_start was never assigned on that path, so the logging call formatted from a NULL pointer.",,2e9ea35fd7e37cb93dc3a63b0d1f54d610dbee95,"0.8.14, 0.7.62, 0.6.39, 0.5.38",ngx-pool,caught,read-the-source,https://nginx.org/en/security_advisories.html,"One-line fix: `r->header_name_start = p;` added to the CR case in src/http/ngx_http_parse.c:746. ALLOC SITE READ for the buffer the pointer should have addressed: r->header_in, ngx_create_temp_buf(r->pool, cscf->client_header_buffer_size) with the 1k default -- a request-pool bump allocation. VERDICT REASONING, not following the arena rule: the fault is a NULL dereference in the log formatter, which traps on CHERI and on a conventional MMU alike, so caught regardless of arena. Worth contrasting with the pool rows: had the field held STALE pool bytes rather than NULL (ngx_pcalloc zeroes the request struct, which is the only reason it is NULL and not garbage) this would have been an unbounded read of recycled arena memory and entirely blind. Advisory title 'Null pointer dereference vulnerability', severity major. Vulnerable 0.1.0-0.8.13."
